SummitCode,AssociationName,RegionName,SummitName,Longitude,Latitude,Points,BonusPoints,ValidFrom,ValidTo,ActivationCount,ActivationDate,ActivationCall
W7M/BR-129,USA - Montana,MT - Butte Region,7780,-112.9276,46.0096,6,3,40452,73050,1,45533,KO7KOA
W7M/BR-130,USA - Montana,MT - Butte Region,Sugarloaf Mountain,-112.956,46.0135,6,3,40452,73050,1,45533,KO7KOA
W7M/BR-134,USA - Montana,MT - Butte Region,7676,-112.6423,45.7479,6,3,40452,73050,1,45519,KO7KOA
W7M/BR-138,USA - Montana,MT - Butte Region,7388,-112.5725,45.6671,4,3,40452,73050,1,45632,KO7KOA
W7M/BR-140,USA - Montana,MT - Butte Region,7246,-112.7593,45.9254,4,3,40452,73050,1,45541,KO7KOA
W7M/BR-141,USA - Montana,MT - Butte Region,7215,-112.9505,46.204,4,3,40452,73050,1,45633,KO7KOA
W7M/BR-142,USA - Montana,MT - Butte Region,7193,-112.9506,46.1009,4,3,40452,73050,3,45637,KO7KOA
W7M/BR-144,USA - Montana,MT - Butte Region,7188,-112.5896,46.1246,4,3,40452,73050,1,45499,KO7KOA
W7M/BR-146,USA - Montana,MT - Butte Region,7019,-112.5412,46.1495,4,3,40452,73050,1,45494,KO7KOA
W7M/BR-148,USA - Montana,MT - Butte Region,Cottonwood Mountain,-112.6415,46.2222,4,3,40452,73050,1,45534,KO7KOA
W7M/BR-149,USA - Montana,MT - Butte Region,Orofino Mountain,-112.6428,46.2416,4,3,40452,73050,1,45534,KO7KOA
W7M/BR-150,USA - Montana,MT - Butte Region,6870,-112.676,45.7493,4,3,40452,73050,2,45529,KO7KOA
W7M/BR-155,USA - Montana,MT - Butte Region,6697,-112.6857,45.7328,4,3,40452,73050,2,45529,KO7KOA
W7M/BR-157,USA - Montana,MT - Butte Region,6533,-112.7159,45.6878,4,3,40452,73050,1,45631,KO7KOA
W7M/BR-158,USA - Montana,MT - Butte Region,Goat Mountain,-112.7439,45.7127,4,3,40452,73050,2,45610,KO7KOA
W7M/BR-165,USA - Montana,MT - Butte Region,5980,-112.7647,46.0242,2,3,40452,73050,2,43316,N6KZ
W7M/BR-167,USA - Montana,MT - Butte Region,Red Mountain,-111.58,45.6212,2,3,40452,73050,1,44503,NM5BG
W7M/BR-173,USA - Montana,MT - Butte Region,7752,-112.5405,45.8102,6,3,42552,73050,2,45571,KO7KOA
W7M/CL-001,USA - Montana,MT - Lewis & Clark County,Red Mountain,-112.7385,47.1165,8,3,40452,73050,3,44047,K7VK
W7M/CL-002,USA - Montana,MT - Lewis & Clark County,Scapegoat Mountain,-112.8292,47.3099,8,3,40452,73050,1,42189,AE7AP
W7M/CL-003,USA - Montana,MT - Lewis & Clark County,Flint Mountain,-112.9127,47.3393,8,3,40452,73050,1,42555,AE7AP
W7M/CL-004,USA - Montana,MT - Lewis & Clark County,Evans Peak,-112.8755,47.2709,6,3,40452,73050,1,44018,AE7AP
W7M/CL-005,USA - Montana,MT - Lewis & Clark County,Slategoat Mountain,-113.0026,47.6744,6,3,40452,73050,1,44382,AE7AP
W7M/CL-006,USA - Montana,MT - Lewis & Clark County,Olson Peak,-112.762,47.2169,6,3,40452,73050,1,43285,AE7AP
W7M/CL-007,USA - Montana,MT - Lewis & Clark County,Prairie Reef,-113.0153,47.5943,6,3,40452,73050,1,42230,AE7AP
W7M/CL-008,USA - Montana,MT - Lewis & Clark County,Caribou Peak,-112.5741,47.188,6,3,40452,73050,1,42919,AE7AP
W7M/CL-013,USA - Montana,MT - Lewis & Clark County,Pyramid Peak,-112.7426,47.1966,6,3,40452,73050,1,43646,AE7AP
W7M/CL-014,USA - Montana,MT - Lewis & Clark County,8681,-112.8661,47.3093,6,3,40452,73050,1,42554,AE7AP
W7M/CL-017,USA - Montana,MT - Lewis & Clark County,Crow Benchmark,-112.74,47.2381,6,3,40452,73050,1,43649,AE7AP
W7M/CL-022,USA - Montana,MT - Lewis & Clark County,Steamboat Mountain,-112.6469,47.3067,6,3,40452,73050,1,44401,AE7AP
W7M/CL-023,USA - Montana,MT - Lewis & Clark County,8553,-112.8688,47.3408,6,3,40452,73050,1,42555,AE7AP
W7M/CL-025,USA - Montana,MT - Lewis & Clark County,Galusha Peak,-112.791,47.2073,6,3,40452,73050,1,43286,AE7AP
W7M/CL-026,USA - Montana,MT - Lewis & Clark County,8460,-113.0116,47.6275,6,3,40452,73050,1,44384,AE7AP
W7M/CL-030,USA - Montana,MT - Lewis & Clark County,Crown Mountain,-112.7667,47.3799,6,3,40452,73050,2,44002,AE7AP
W7M/CL-033,USA - Montana,MT - Lewis & Clark County,Black Mountain,-112.5218,46.7384,6,3,40452,73050,2,45533,K0HAA
W7M/CL-038,USA - Montana,MT - Lewis & Clark County,Stonewall Mountain,-112.7039,47.0433,6,3,40452,73050,1,44786,AE7AP
W7M/CL-039,USA - Montana,MT - Lewis & Clark County,Renshaw Mountain,-112.832,47.5133,6,3,40452,73050,1,44023,AE7AP
W7M/CL-040,USA - Montana,MT - Lewis & Clark County,Signal Mountain,-113.0366,47.8992,6,3,40452,73050,1,42597,AE7AP
W7M/CL-041,USA - Montana,MT - Lewis & Clark County,Fairview Mountain,-112.7506,47.4825,6,3,40452,73050,1,42519,AE7AP
W7M/CL-044,USA - Montana,MT - Lewis & Clark County,Lookout Mountain,-113.0267,47.7919,6,3,40452,73050,1,45112,AE7AP
W7M/CL-047,USA - Montana,MT - Lewis & Clark County,Red Mountain,-112.2233,46.461,6,3,40452,73050,4,44346,KH7AL
W7M/CL-053,USA - Montana,MT - Lewis & Clark County,Danaher Mountain,-113.0456,47.2672,6,3,40452,73050,1,44014,AE7AP
W7M/CL-056,USA - Montana,MT - Lewis & Clark County,Sheep Mountain,-112.942,47.6433,6,3,40452,73050,1,44383,AE7AP
W7M/CL-057,USA - Montana,MT - Lewis & Clark County,8029,-112.5873,47.2181,6,3,40452,73050,1,42918,AE7AP
W7M/CL-059,USA - Montana,MT - Lewis & Clark County,Patrol Mountain,-112.8931,47.4503,6,3,40452,73050,1,42176,AE7AP
W7M/CL-061,USA - Montana,MT - Lewis & Clark County,7980,-113.0269,47.8151,6,3,40452,73050,1,45113,AE7AP
W7M/CL-062,USA - Montana,MT - Lewis & Clark County,Moors Mountain,-111.7392,46.8916,6,3,40452,73050,1,42148,AE7AP
W7M/CL-065,USA - Montana,MT - Lewis & Clark County,Alice Mountains HP,-112.517,47.1332,6,3,40452,73050,2,43266,AE7AQ
W7M/CL-066,USA - Montana,MT - Lewis & Clark County,Cyanide Mountain,-112.7604,47.4203,6,3,40452,73050,1,42525,AE7AP
W7M/CL-071,USA - Montana,MT - Lewis & Clark County,Hogback Mountain,-111.7103,46.8263,6,3,40452,73050,9,45594,KH7AL
W7M/CL-072,USA - Montana,MT - Lewis & Clark County,7795,-112.7785,47.4476,6,3,40452,73050,1,42525,AE7AP
W7M/CL-074,USA - Montana,MT - Lewis & Clark County,7779,-112.7268,47.2784,6,3,40452,73050,1,43283,AE7AP
W7M/CL-075,USA - Montana,MT - Lewis & Clark County,7761,-111.7213,46.9102,6,3,40452,73050,2,42883,AE7AP
W7M/CL-076,USA - Montana,MT - Lewis & Clark County,7748,-112.5209,46.7988,6,3,40452,73050,1,43295,AE7AP
W7M/CL-081,USA - Montana,MT - Lewis & Clark County,Lick Mountain,-113.0287,47.8491,6,3,40452,73050,1,45114,AE7AP
W7M/CL-082,USA - Montana,MT - Lewis & Clark County,7676,-112.6539,47.2336,6,3,40452,73050,1,42917,AE7AP
W7M/CL-085,USA - Montana,MT - Lewis & Clark County,Granite Butte,-112.465,46.863,6,3,40452,73050,24,45597,AI7BM
W7M/CL-086,USA - Montana,MT - Lewis & Clark County,Falls Point,-112.9059,47.2211,6,3,40452,73050,1,45479,AE7AP
W7M/CL-088,USA - Montana,MT - Lewis & Clark County,Greenhorn Mountain,-112.3133,46.6951,6,3,40452,73050,3,45374,KH7AL
W7M/CL-089,USA - Montana,MT - Lewis & Clark County,Middleman Mountain,-111.6828,46.8051,6,3,40452,73050,3,45256,KH7AL
W7M/CL-091,USA - Montana,MT - Lewis & Clark County,7497,-112.3326,47.0085,4,3,40452,73050,1,43981,AE7AP
W7M/CL-093,USA - Montana,MT - Lewis & Clark County,Green Mountain,-112.4249,47.1272,4,3,40452,73050,1,42889,AE7AP
W7M/CL-097,USA - Montana,MT - Lewis & Clark County,Deadman Hill,-112.9556,47.5313,4,3,40452,73050,1,43631,AE7AP
W7M/CL-098,USA - Montana,MT - Lewis & Clark County,Sheep Mountain,-111.7555,46.858,4,3,40452,73050,1,42147,AE7AP
W7M/CL-099,USA - Montana,MT - Lewis & Clark County,Mount Belmont,-112.3313,46.7479,4,3,40452,73050,14,45533,K0HAA
W7M/CL-103,USA - Montana,MT - Lewis & Clark County,Colorado Mountain,-112.2078,46.5035,4,3,40452,73050,3,45604,KH7AL
W7M/CL-105,USA - Montana,MT - Lewis & Clark County,7215,-112.3009,46.5985,4,3,40452,73050,8,45533,K0HAA
W7M/CL-106,USA - Montana,MT - Lewis & Clark County,Willow Mountain,-111.84,46.8947,4,3,40452,73050,2,41784,AE7AQ
W7M/CL-108,USA - Montana,MT - Lewis & Clark County,Table Mountain,-112.4503,47.2505,4,3,40452,73050,1,44723,AE7AP
W7M/CL-110,USA - Montana,MT - Lewis & Clark County,7145,-112.7262,47.3944,4,3,40452,73050,1,44359,AE7AP
W7M/CL-111,USA - Montana,MT - Lewis & Clark County,7143,-112.7021,47.1593,4,3,40452,73050,2,43645,AE7AQ
W7M/CL-112,USA - Montana,MT - Lewis & Clark County,Crater Mountain,-112.5061,46.9241,4,3,40452,73050,5,45597,AI7BM
W7M/CL-114,USA - Montana,MT - Lewis & Clark County,Hedges Mountain,-111.6478,46.7349,4,3,40452,73050,3,45263,KH7AL
W7M/CL-118,USA - Montana,MT - Lewis & Clark County,7090,-112.3943,46.9638,4,3,40452,73050,2,43631,N7MSI
W7M/CL-119,USA - Montana,MT - Lewis & Clark County,7090,-112.4507,46.9515,4,3,40452,73050,1,44030,AE7AP
W7M/CL-120,USA - Montana,MT - Lewis & Clark County,7068,-111.6412,46.7955,4,3,40452,73050,1,42092,AE7AP
W7M/CL-123,USA - Montana,MT - Lewis & Clark County,7018,-111.5893,46.8087,4,3,40452,73050,1,45594,KH7AL
W7M/CL-127,USA - Montana,MT - Lewis & Clark County,Roundtop Mountain,-112.3691,46.7207,4,3,40452,73050,4,45600,AE7AP
W7M/CL-129,USA - Montana,MT - Lewis & Clark County,Concord Mountain,-113.0065,47.2914,4,3,40452,73050,1,44013,AE7AP
W7M/CL-132,USA - Montana,MT - Lewis & Clark County,6887,-111.7065,46.7692,4,3,40452,73050,3,45292,KH7AL
W7M/CL-136,USA - Montana,MT - Lewis & Clark County,6821,-111.8314,46.8824,4,3,40452,73050,2,41783,AE7AP
W7M/CL-138,USA - Montana,MT - Lewis & Clark County,Beartooth Mountain,-111.9874,46.8994,4,3,40452,73050,1,42582,AE7AP
W7M/CL-139,USA - Montana,MT - Lewis & Clark County,Lone Mountain,-112.6084,47.1136,4,3,40452,73050,1,43247,AE7AP
W7M/CL-140,USA - Montana,MT - Lewis & Clark County,6771,-112.0656,46.9186,4,3,40452,73050,2,42583,AE7AP
W7M/CL-142,USA - Montana,MT - Lewis & Clark County,Cap Mountain,-111.8617,46.858,4,3,40452,73050,3,45284,KH7AL
W7M/CL-143,USA - Montana,MT - Lewis & Clark County,6742,-112.7185,47.3771,4,3,40452,73050,1,44716,AE7AP
W7M/CL-145,USA - Montana,MT - Lewis & Clark County,6730,-112.5495,46.8953,4,3,40452,73050,1,43988,AE7AP
W7M/CL-146,USA - Montana,MT - Lewis & Clark County,6685,-112.4177,46.8895,4,3,40452,73050,2,44934,KH7AL
W7M/CL-147,USA - Montana,MT - Lewis & Clark County,6660,-112.4472,46.9108,4,3,40452,73050,2,44969,KH7AL
W7M/CL-150,USA - Montana,MT - Lewis & Clark County,Sunset Mountain,-112.3339,47.0947,4,3,40452,73050,3,45297,K0HAA
W7M/CL-153,USA - Montana,MT - Lewis & Clark County,6389,-112.2463,46.6111,2,3,40452,73050,4,45276,KH7AL
W7M/CL-154,USA - Montana,MT - Lewis & Clark County,6333,-112.6328,47.099,2,3,40452,73050,1,43612,AE7AP
W7M/CL-155,USA - Montana,MT - Lewis & Clark County,6326,-112.0204,46.927,2,3,40452,73050,2,42582,AE7AP
W7M/CL-157,USA - Montana,MT - Lewis & Clark County,McCarty Hill,-112.6869,47.4659,2,3,40452,73050,1,42511,AE7AP
W7M/CL-158,USA - Montana,MT - Lewis & Clark County,6140,-112.5721,47.0536,2,3,40452,73050,2,43612,AE7AQ
W7M/CL-161,USA - Montana,MT - Lewis & Clark County,5940,-112.1252,46.5528,2,3,40452,73050,17,45408,AE7AP
W7M/CL-169,USA - Montana,MT - Lewis & Clark County,Sun Butte,-112.8651,47.635,2,3,40452,73050,1,44386,AE7AP
W7M/CL-173,USA - Montana,MT - Lewis & Clark County,5551,-111.8624,46.9355,2,3,40452,73050,1,42520,AE7AP
W7M/CL-180,USA - Montana,MT - Lewis & Clark County,5362,-111.7739,46.7347,2,3,40452,73050,2,44268,KH7AL
W7M/CL-181,USA - Montana,MT - Lewis & Clark County,Hilger 2 Benchmark,-111.9335,46.7707,2,3,40452,73050,6,45630,K0HAA
W7M/CL-182,USA - Montana,MT - Lewis & Clark County,South Scratchgravel Hills,-112.0847,46.6765,2,3,40452,73050,21,45555,W7/M0PJE
W7M/CL-185,USA - Montana,MT - Lewis & Clark County,5180,-111.9501,46.7771,2,3,40452,73050,4,45630,K0HAA
W7M/CL-186,USA - Montana,MT - Lewis & Clark County,Devils Tower,-111.8394,46.7855,2,3,40452,73050,4,45444,K7VK
W7M/CL-188,USA - Montana,MT - Lewis & Clark County,5012,-111.7542,46.7001,2,3,40452,73050,3,44912,KH7AL
W7M/CL-190,USA - Montana,MT - Lewis & Clark County,Gardipee Benchmark,-112.0725,47.3693,1,0,40452,73050,1,45632,K0HAA
W7M/CL-192,USA - Montana,MT - Lewis & Clark County,4636,-111.9217,46.9225,1,0,40452,73050,1,42520,AE7AP
W7M/CL-194,USA - Montana,MT - Lewis & Clark County,Bend Benchmark,-111.811,46.7182,1,0,40452,73050,2,44972,VE6AGR/W7
W7M/CL-195,USA - Montana,MT - Lewis & Clark County,8515,-112.8648,47.2922,6,3,42552,73050,1,43282,AE7AP
W7M/CL-197,USA - Montana,MT - Lewis & Clark County,6780,-111.8127,46.9158,4,3,42552,73050,1,42883,AE7AP
W7M/FN-053,USA - Montana,MT - North Flathead County,Great Northern Mountain,-113.7772,48.3356,6,3,40452,73050,1,45530,KK7SDH
W7M/FN-093,USA - Montana,MT - North Flathead County,Mount Oberlin,-113.7363,48.7042,6,3,40452,73050,1,43297,W7KKM
W7M/FN-102,USA - Montana,MT - North Flathead County,Calf Robe Mountain,-113.3333,48.3872,6,3,40452,73050,1,43301,AE7AP
W7M/FN-104,USA - Montana,MT - North Flathead County,Red Crow Mountain,-113.3486,48.4012,6,3,40452,73050,1,42929,AE7AP
W7M/FN-110,USA - Montana,MT - North Flathead County,Elk Mountain,-113.4445,48.3066,6,3,40452,73050,13,45121,VE6AGR
W7M/FN-123,USA - Montana,MT - North Flathead County,Elkcalf Mountain,-113.2979,48.2843,6,3,40452,73050,1,44393,AE7AP
W7M/FN-128,USA - Montana,MT - North Flathead County,Moose Peak,-114.4263,48.6433,6,3,40452,73050,11,45505,W7EE
W7M/FN-133,USA - Montana,MT - North Flathead County,Doris Mountain,-114.0772,48.3036,4,3,40452,73050,2,44791,WB7BWZ
W7M/FN-153,USA - Montana,MT - North Flathead County,Standard Peak,-114.2471,48.5419,4,3,40452,73050,2,45495,KF7PXT
W7M/FN-154,USA - Montana,MT - North Flathead County,Loneman Mountain,-113.7694,48.4891,4,3,40452,73050,1,42566,AE7AP
W7M/FN-157,USA - Montana,MT - North Flathead County,Ousel Peak,-113.8876,48.4652,4,3,40452,73050,1,44779,KF7PXT
W7M/FN-161,USA - Montana,MT - North Flathead County,7124,-114.4519,48.6018,4,3,40452,73050,2,45570,KK7SDH
W7M/FN-167,USA - Montana,MT - North Flathead County,6996,-113.4812,48.2833,4,3,40452,73050,2,42202,AE7AQ
W7M/FN-173,USA - Montana,MT - North Flathead County,Flattop Mountain,-113.8665,48.8021,4,3,40452,73050,1,42247,WB9QAF
W7M/FN-176,USA - Montana,MT - North Flathead County,Big Mountain,-114.348,48.5061,4,3,40452,73050,15,45479,WB7BWZ
W7M/FN-178,USA - Montana,MT - North Flathead County,Hornet Mountain,-114.5131,48.8797,4,3,40452,73050,1,42905,N1FJ
W7M/FN-181,USA - Montana,MT - North Flathead County,6613,-114.1259,48.593,4,3,40452,73050,2,45491,AE7AP
W7M/FN-184,USA - Montana,MT - North Flathead County,Desert Mountain,-113.9663,48.4314,2,3,40452,73050,6,45533,WB7BWZ
W7M/FN-193,USA - Montana,MT - North Flathead County,Ashley Mountain,-114.7121,48.2814,2,3,40452,73050,1,44738,KF7PXT
W7M/FN-196,USA - Montana,MT - North Flathead County,Ingalls Mountain,-114.7581,48.3578,2,3,40452,73050,2,44413,WB7BWZ
W7M/FN-198,USA - Montana,MT - North Flathead County,Blacktail Hills,-113.3965,48.3025,2,3,40452,73050,3,42930,W7M
W7M/FN-203,USA - Montana,MT - North Flathead County,Cyclone Peak,-114.3154,48.7244,2,3,40452,73050,3,44758,KF7PXT
W7M/FN-211,USA - Montana,MT - North Flathead County,5881,-114.8083,48.3494,2,3,40452,73050,1,44765,KF7PXT
W7M/FN-214,USA - Montana,MT - North Flathead County,Firefighter Mountain,-113.8779,48.3327,2,3,40452,73050,8,45492,WB7BWZ
W7M/FN-235,USA - Montana,MT - North Flathead County,4590,-114.5425,48.4121,1,0,40452,73050,1,43302,KF7PXT
W7M/FN-242,USA - Montana,MT - North Flathead County,3887,-114.4014,48.3777,1,0,40452,73050,1,43575,K7JRO
W7M/FN-248,USA - Montana,MT - North Flathead County,Scalplock Mountain,-113.5748,48.3,4,3,42552,73050,4,44361,AA6XA
W7M/FS-009,USA - Montana,MT - South Flathead County,Cliff Mountain,-113.1292,47.6568,6,3,40452,73050,1,42941,AE7AP
W7M/FS-016,USA - Montana,MT - South Flathead County,Kevan Mountain,-113.0909,47.9093,6,3,40452,73050,1,42598,AE7AP
W7M/FS-025,USA - Montana,MT - South Flathead County,Salt Mountain,-113.1488,47.6857,6,3,40452,73050,1,42941,AE7AP
W7M/FS-035,USA - Montana,MT - South Flathead County,8170,-113.0931,47.9513,6,3,40452,73050,1,42598,AE7AP
W7M/FS-041,USA - Montana,MT - South Flathead County,Bungalow Mountain,-113.1559,47.785,6,3,40452,73050,1,42939,AE7AP
W7M/FS-044,USA - Montana,MT - South Flathead County,Cruiser Mountain,-113.1404,48,6,3,40452,73050,1,42599,AE7AP
W7M/FS-067,USA - Montana,MT - South Flathead County,Baldhead Mountain,-113.3733,48.2312,6,3,40452,73050,1,44392,AE7AP
W7M/FS-071,USA - Montana,MT - South Flathead County,Rampart Mountain,-113.2473,47.5993,6,3,40452,73050,1,42225,AE7AP
W7M/FS-076,USA - Montana,MT - South Flathead County,Devils Hump,-113.4835,48.2209,6,3,40452,73050,2,43665,AE7AQ
W7M/FS-089,USA - Montana,MT - South Flathead County,Mount Aeneas,-113.9194,48.1483,6,3,40452,73050,12,45523,K0HAA
W7M/FS-103,USA - Montana,MT - South Flathead County,Sixmile Mountain,-113.8447,47.9864,4,3,40452,73050,2,45488,KK7SDH
W7M/FS-116,USA - Montana,MT - South Flathead County,Spotted Bear Mountain,-113.4378,47.9011,4,3,40452,73050,1,42949,K7JRO
W7M/FS-128,USA - Montana,MT - South Flathead County,7340,-113.3192,47.9825,4,3,40452,73050,1,42601,AE7AP
W7M/FS-138,USA - Montana,MT - South Flathead County,Square Mountain,-113.3095,48.2122,4,3,40452,73050,1,45120,AE7AP
W7M/FS-145,USA - Montana,MT - South Flathead County,Hall Peak,-113.7956,47.9683,4,3,40452,73050,1,45494,KK7SDH
W7M/FS-149,USA - Montana,MT - South Flathead County,Blacktail Mountain,-114.3639,48.0108,4,3,40452,73050,16,45663,WB7BWZ
W7M/FS-150,USA - Montana,MT - South Flathead County,Murr Peak,-114.8539,47.9552,4,3,40452,73050,5,45545,WB7BWZ
W7M/FS-152,USA - Montana,MT - South Flathead County,Meadow Peak,-114.9888,48.0797,4,3,40452,73050,8,45512,KF7PXT
W7M/FS-155,USA - Montana,MT - South Flathead County,6570,-114.8349,47.9004,4,3,40452,73050,4,45562,WB7BWZ
W7M/FS-159,USA - Montana,MT - South Flathead County,Bold Peak,-114.8277,47.9227,2,3,40452,73050,1,45517,KF7PXT
W7M/FS-161,USA - Montana,MT - South Flathead County,Haskill Mountain,-114.5555,48.0448,2,3,40452,73050,3,44077,WB7BWZ
W7M/FS-165,USA - Montana,MT - South Flathead County,6060,-114.4226,47.9849,2,3,40452,73050,2,44070,WB7BWZ
W7M/FS-176,USA - Montana,MT - South Flathead County,5375,-114.6238,48.0879,2,3,40452,73050,4,45493,KF7PXT
W7M/FS-180,USA - Montana,MT - South Flathead County,Wild Horse Mountain,-114.3907,48.0563,2,3,40452,73050,1,44735,KF7PXT
W7M/FS-194,USA - Montana,MT - South Flathead County,4340,-114.5713,48.1133,1,0,40452,73050,1,43719,N7JNN
W7M/FS-196,USA - Montana,MT - South Flathead County,4044,-114.5865,47.8185,1,0,40452,73050,1,44338,KJ7OKW
W7M/FS-197,USA - Montana,MT - South Flathead County,3830,-114.3364,48.165,1,0,40452,73050,7,45636,KK7SDH
W7M/FS-198,USA - Montana,MT - South Flathead County,3750,-114.0435,48.0688,1,0,40452,73050,7,45606,KK7SDH
W7M/FS-200,USA - Montana,MT - South Flathead County,Mount Furlong,-113.5149,48.2212,4,3,42552,73050,1,43664,AE7AP
W7M/GA-002,USA - Montana,MT - Granite,Mount Powell,-112.9798,46.35,8,3,40452,73050,1,44765,AE7AP
W7M/GA-005,USA - Montana,MT - Granite,Racetrack Peak,-113.0586,46.353,8,3,40452,73050,1,44748,AE7AP
W7M/GA-009,USA - Montana,MT - Granite,West Twin Peaks,-113.1367,46.2867,8,3,40452,73050,1,44450,AE7AP
W7M/GA-015,USA - Montana,MT - Granite,Red Lion Mountain,-113.1992,46.2871,6,3,40452,73050,1,45513,KE8PXV
W7M/GA-017,USA - Montana,MT - Granite,Welcome Hill,-113.1398,46.2305,6,3,40452,73050,2,44464,AE7AQ
W7M/GA-022,USA - Montana,MT - Granite,Dome Shaped Mountain,-113.7811,46.306,6,3,40452,73050,1,44847,K7VK
W7M/GA-035,USA - Montana,MT - Granite,Omar Mountain,-113.0982,47.2234,6,3,40452,73050,1,44015,AE7AP
W7M/GA-036,USA - Montana,MT - Granite,8495,-113.7378,46.2557,6,3,40452,73050,1,42269,KG7KGL
W7M/GA-043,USA - Montana,MT - Granite,Lake Mountain,-112.9686,47.1672,6,3,40452,73050,2,43652,AE7AP
W7M/GA-046,USA - Montana,MT - Granite,Cliff Mountain,-112.5012,46.3654,6,3,40452,73050,1,44107,AE7AP
W7M/GA-049,USA - Montana,MT - Granite,Daly Peak,-112.8564,47.0916,6,3,40452,73050,1,45481,AE7AP
W7M/GA-052,USA - Montana,MT - Granite,Nevada Mountain,-112.5451,46.7712,6,3,40452,73050,1,43295,AE7AP
W7M/GA-055,USA - Montana,MT - Granite,Jumbo Mountain,-113.1649,47.3961,6,3,40452,73050,1,42228,AE7AP
W7M/GA-066,USA - Montana,MT - Granite,Bugle Mountain,-112.8218,47.1453,6,3,40452,73050,1,43647,AE7AP
W7M/GA-067,USA - Montana,MT - Granite,8168,-113.7998,46.2191,6,3,40452,73050,1,44848,K7VK
W7M/GA-068,USA - Montana,MT - Granite,Morrell Mountain,-113.3553,47.2053,6,3,40452,73050,4,45479,WB5CTS
W7M/GA-069,USA - Montana,MT - Granite,Rumsey Mountain,-113.2474,46.2624,6,3,40452,73050,2,44922,KH7AL
W7M/GA-075,USA - Montana,MT - Granite,8098,-112.9007,47.1201,6,3,40452,73050,1,45484,AE7AP
W7M/GA-079,USA - Montana,MT - Granite,Spread Mountain,-113.0762,47.1668,6,3,40452,73050,1,44011,AE7AP
W7M/GA-080,USA - Montana,MT - Granite,Bison Mountain,-112.3965,46.3952,6,3,40452,73050,1,42288,AE7AP
W7M/GA-083,USA - Montana,MT - Granite,8008,-113.2667,47.2331,6,3,40452,73050,1,45219,AE7AP
W7M/GA-084,USA - Montana,MT - Granite,8004,-113.3332,47.2238,6,3,40452,73050,1,42624,K7VK
W7M/GA-089,USA - Montana,MT - Granite,Black Pine Ridge,-113.4479,46.421,6,3,40452,73050,5,45518,KE8PXV
W7M/GA-093,USA - Montana,MT - Granite,Sliderock Mountain,-113.5561,46.5892,6,3,40452,73050,2,44434,KR7Q
W7M/GA-094,USA - Montana,MT - Granite,7810,-112.8666,47.1629,6,3,40452,73050,1,45485,AE7AP
W7M/GA-106,USA - Montana,MT - Granite,Black Mountain,-112.8373,46.9988,4,3,40452,73050,1,43625,AE7AP
W7M/GA-109,USA - Montana,MT - Granite,Treasure Mountain,-112.3847,46.4574,4,3,40452,73050,2,42638,AE7AQ
W7M/GA-111,USA - Montana,MT - Granite,7342,-112.8526,47.031,4,3,40452,73050,1,43996,AE7AP
W7M/GA-112,USA - Montana,MT - Granite,Cinnabar Point,-113.8044,46.5658,4,3,40452,73050,1,43730,K7VK
W7M/GA-114,USA - Montana,MT - Granite,7154,-113.8614,46.4894,4,3,40452,73050,1,41876,KG7KGL
W7M/GA-115,USA - Montana,MT - Granite,Henderson Mountain,-113.3174,46.4563,4,3,40452,73050,2,45444,W0YKS
W7M/GA-122,USA - Montana,MT - Granite,Esmeralda Hill,-112.4306,46.6877,4,3,40452,73050,1,42169,AE7AP
W7M/GA-130,USA - Montana,MT - Granite,Union Peak,-113.399,46.8076,4,3,40452,73050,1,42546,K0SN
W7M/GA-135,USA - Montana,MT - Granite,Dunham Point,-113.2291,47.1719,4,3,40452,73050,2,45480,WB5CTS
W7M/GA-141,USA - Montana,MT - Granite,Golden Mountain,-113.5853,46.641,4,3,40452,73050,8,44750,K7VK
W7M/GA-145,USA - Montana,MT - Granite,Burnt Mountain,-113.603,46.6767,2,3,40452,73050,7,44750,K7VK
W7M/GA-146,USA - Montana,MT - Granite,Babcock Mountain,-113.6377,46.6813,2,3,40452,73050,6,44451,K7VK
W7M/GA-151,USA - Montana,MT - Granite,6146,-112.9502,47.0921,2,3,40452,73050,1,43246,AE7AP
W7M/GA-158,USA - Montana,MT - Granite,Kershaw Mountain,-112.8649,46.9556,2,3,40452,73050,1,44485,AE7AP
W7M/GA-163,USA - Montana,MT - Granite,Mineral Hill,-112.9138,47.1413,6,3,42552,73050,2,45483,AE7AP
W7M/GA-168,USA - Montana,MT - Granite,6914,-113.3714,46.4649,4,3,42552,73050,1,45479,W0YKS
W7M/GA-169,USA - Montana,MT - Granite,Luke Mountain,-112.7172,46.614,4,3,42552,73050,1,44745,KH7AL
W7M/GR-002,USA - Montana,MT - Glacier Region,Mount Siyeh,-113.6497,48.7286,8,3,40452,73050,1,45514,KK7SDH
W7M/GR-014,USA - Montana,MT - Glacier Region,Red Mountain,-113.4243,48.5354,8,3,40452,73050,1,42959,KE7JWP
W7M/GR-023,USA - Montana,MT - Glacier Region,Chief Mountain,-113.6097,48.9327,8,3,40452,73050,1,45108,VA6MPM/W7
W7M/GR-033,USA - Montana,MT - Glacier Region,Mount Wright,-112.8478,47.978,6,3,40452,73050,2,44443,AE7AQ
W7M/GR-067,USA - Montana,MT - Glacier Region,8477,-112.849,47.7846,6,3,40452,73050,1,45110,AE7AP
